id,deviceID,datetime,pm25,pm10,aqi,co2,voc,temp,humidity,battery,viral_index
8237,DELCPCB010,2024-05-05 12:16:00,0,173,149,0,0,0,0,5,0
8261,DELCPCB010,2024-05-05 13:31:00,0,197,165,0,0,0,0,5,0
8269,DELCPCB010,2024-05-05 13:46:00,0,179,153,0,0,0,0,5,0
8290,DELCPCB010,2024-05-05 14:46:00,0,150,133,0,0,0,0,5,0
8308,DELCPCB010,2024-05-05 15:46:00,0,147,131,0,0,0,0,5,0
8324,DELCPCB010,2024-05-05 16:46:00,0,157,138,0,0,0,0,5,0
8354,DELCPCB010,2024-05-05 18:46:00,0,173,149,0,0,0,0,5,0
8385,DELCPCB010,2024-05-05 20:46:00,120,246,300,0,0,0,0,5,0
8401,DELCPCB010,2024-05-05 21:46:00,135,306,312,0,0,0,0,5,0
8414,DELCPCB010,2024-05-05 22:16:00,154,316,326,0,0,0,0,5,0
8428,DELCPCB010,2024-05-05 23:16:00,250,365,400,0,0,0,0,5,0
8449,DELCPCB010,2024-05-06 00:43:03,0,0,0,0,0,0,0,0,0
8481,DELCPCB010,2024-05-06 02:31:00,133,360,312,0,0,0,0,5,0
8510,DELCPCB010,2024-05-06 04:31:00,140,290,315,0,0,0,0,5,0
8533,DELCPCB010,2024-05-06 06:01:00,101,244,237,0,0,0,0,5,0
8568,DELCPCB010,2024-05-06 08:11:00,182,391,351,0,0,0,0,5,0
8575,DELCPCB010,2024-05-06 08:46:00,148,334,322,0,0,0,0,5,0
8608,DELCPCB010,2024-05-06 10:46:00,0,242,195,0,0,0,0,5,0
9071,DELCPCB010,2024-05-07 09:11:24,0,0,0,0,0,0,0,0,0
9451,DELCPCB010,2024-05-08 07:33:07,0,0,0,0,0,0,0,0,0
9489,DELCPCB010,2024-05-08 09:44:37,0,0,0,0,0,0,0,0,0
9582,DELCPCB010,2024-05-08 13:46:00,0,271,221,0,0,0,0,5,0
9639,DELCPCB010,2024-05-08 16:16:00,0,228,185,0,0,0,0,5,0
9677,DELCPCB010,2024-05-08 18:01:00,0,215,177,0,0,0,0,5,0
9684,DELCPCB010,2024-05-08 18:16:00,0,218,179,0,0,0,0,5,0
9715,DELCPCB010,2024-05-08 19:46:00,0,219,179,0,0,0,0,5,0
9737,DELCPCB010,2024-05-08 20:46:00,0,224,183,0,0,0,0,5,0
9748,DELCPCB010,2024-05-08 21:01:00,0,224,183,0,0,0,0,5,0
9762,DELCPCB010,2024-05-08 21:41:00,0,246,197,0,0,0,0,5,0
9802,DELCPCB010,2024-05-08 23:46:00,0,214,176,0,0,0,0,5,0
9841,DELCPCB010,2024-05-09 01:46:00,0,187,158,0,0,0,0,5,0
9877,DELCPCB010,2024-05-09 03:16:00,0,149,133,0,0,0,0,5,0
9885,DELCPCB010,2024-05-09 03:46:00,0,134,123,0,0,0,0,5,0
9894,DELCPCB010,2024-05-09 04:01:00,0,118,112,0,0,0,0,5,0
9949,DELCPCB010,2024-05-09 06:46:00,0,116,111,0,0,0,0,5,0
9971,DELCPCB010,2024-05-09 07:46:00,0,124,116,0,0,0,0,5,0
10013,DELCPCB010,2024-05-09 09:46:00,0,143,129,0,0,0,0,5,0
10031,DELCPCB010,2024-05-09 10:31:00,116,205,287,0,0,0,0,5,0
10037,DELCPCB010,2024-05-09 10:46:00,114,210,280,0,0,0,0,5,0
10243,DELCPCB010,2024-05-09 13:16:00,127,130,305,0,0,0,0,5,0
10270,DELCPCB010,2024-05-09 13:46:00,107,96,257,0,0,0,0,5,0
10444,DELCPCB010,2024-05-09 15:46:00,0,103,102,0,0,0,0,5,0
10523,DELCPCB010,2024-05-09 16:41:00,0,101,101,0,0,0,0,5,0
10614,DELCPCB010,2024-05-09 17:01:00,0,110,107,0,0,0,0,5,0
11082,DELCPCB010,2024-05-09 23:46:00,0,185,157,0,0,0,0,5,0
11163,DELCPCB010,2024-05-10 00:46:00,0,214,176,0,0,0,0,5,0
11330,DELCPCB010,2024-05-10 02:46:00,0,191,161,0,0,0,0,5,0
11408,DELCPCB010,2024-05-10 03:46:00,0,167,145,0,0,0,0,5,0
11570,DELCPCB010,2024-05-10 05:46:00,0,150,133,0,0,0,0,5,0
